scenario,phi,num_obs,tau_run
Nc=Np,0.0999755859375,1638,0.6508890783294179
Nc=Np,0.0999755859375,1638,0.65467499946327
Nc=Np,0.0999755859375,1638,0.7123471923834495
Nc=Np,0.0999755859375,1638,0.6912688645796627
Nc=Np,0.0999755859375,1638,0.7115113578651666
Nc=Np,0.0999755859375,1638,0.6915070254606562
Nc=Np,0.0999755859375,1638,0.6723359861238135
Nc=Np,0.0999755859375,1638,0.7021335573083338
Nc=Np,0.0999755859375,1638,0.6557227533316926
Nc=Np,0.0999755859375,1638,0.6511005071971228
Nc=Np,0.0999755859375,1638,0.7034309211231904
Nc=Np,0.0999755859375,1638,0.7030865286361343
Nc=Np,0.0999755859375,1638,0.6195108053025173
Nc=Np,0.0999755859375,1638,0.6112792591189438
Nc=Np,0.0999755859375,1638,0.6399573660727068
Nc=Np,0.0999755859375,1638,0.6200993121921923
Nc=Np,0.0999755859375,1638,0.6147241289844336
Nc=Np,0.0999755859375,1638,0.6826117276362431
Nc=Np,0.0999755859375,1638,0.6703017205966227
Nc=Np,0.0999755859375,1638,0.6316758827252401
Nc=Np,0.0999755859375,1638,0.6758983222503319
Nc=Np,0.0999755859375,1638,0.6782380972886798
Nc=Np,0.0999755859375,1638,0.6661697395471486
Nc=Np,0.0999755859375,1638,0.6678352123811031
Nc=Np,0.0999755859375,1638,0.678247377856106
Nc=Np,0.0999755859375,1638,0.691083823969093
Nc=Np,0.0999755859375,1638,0.6707211560279193
Nc=Np,0.0999755859375,1638,0.697585116794676
Nc=Np,0.0999755859375,1638,0.6750082901075435
Nc=Np,0.0999755859375,1638,0.6629990895058636
Nc=Np,0.0999755859375,1638,0.6977902677546054
Nc=Np,0.0999755859375,1638,0.7027439707739889
